Walk_p13_r07_v25_c05;Walk
Walk_p17_r00_v06_c04;Walk
Cook.Cleanup_p07_r04_v22_c06;Cook.Cleanup
Cook.Stir_p09_r02_v13_c06;Cook.Stir
Getup_p09_r07_v05_c04;Getup
Enter_p09_r02_v05_c04;Enter
Usetelephone_p03_r09_v02_c04;Usetelephone
Takepills_p07_r00_v09_c02;Takepills
Eat.Snack_p17_r00_v15_c03;Eat.Snack
Makecoffee.Pourgrains_p17_r00_v12_c06;Makecoffee.Pourgrains
Drink.Fromcup_p15_r03_v17_c03;Drink.Fromcup
Walk_p07_r00_v06_c06;Walk
Usetelephone_p03_r01_v11_c02;Usetelephone
Walk_p15_r07_v17_c07;Walk
Walk_p15_r20_v17_c06;Walk
WatchTV_p03_r06_v07_c04;WatchTV
Walk_p13_r06_v13_c02;Walk
Leave_p03_r00_v18_c07;Leave
Walk_p15_r07_v03_c04;Walk
Walk_p13_r00_v24_c04;Walk
WatchTV_p07_r09_v04_c05;WatchTV
Getup_p06_r02_v11_c02;Getup
Cook.Stir_p09_r08_v13_c06;Cook.Stir
Walk_p03_r07_v08_c05;Walk
Getup_p04_r08_v03_c05;Getup
WatchTV_p12_r08_v05_c05;WatchTV
Walk_p04_r02_v16_c06;Walk
Walk_p15_r01_v14_c07;Walk
Walk_p12_r21_v06_c04;Walk
Walk_p09_r04_v13_c06;Walk
Leave_p07_r00_v22_c07;Leave
Walk_p03_r03_v13_c02;Walk
Enter_p03_r01_v18_c03;Enter
Drink.Fromcup_p17_r00_v05_c04;Drink.Fromcup
Walk_p03_r14_v19_c05;Walk
Enter_p04_r00_v10_c01;Enter
Walk_p03_r12_v02_c05;Walk
Drink.Fromcup_p13_r09_v10_c01;Drink.Fromcup
Leave_p09_r03_v12_c03;Leave
Eat.Attable_p03_r05_v10_c01;Eat.Attable
Drink.Fromcup_p09_r06_v08_c01;Drink.Fromcup
Readbook_p06_r00_v07_c02;Readbook
Eat.Attable_p03_r07_v10_c02;Eat.Attable
Sitdown_p06_r02_v14_c02;Sitdown
Takepills_p13_r02_v11_c02;Takepills
Walk_p15_r03_v17_c03;Walk
Maketea.Insertteabag_p04_r01_v16_c03;Maketea.Insertteabag
Eat.Snack_p15_r00_v16_c07;Eat.Snack
Sitdown_p12_r03_v03_c05;Sitdown
Pour.Frombottle_p17_r00_v10_c01;Pour.Frombottle
Walk_p15_r03_v01_c04;Walk
Eat.Attable_p09_r17_v08_c01;Eat.Attable
Drink.Fromcup_p13_r01_v04_c04;Drink.Fromcup
Usetelephone_p03_r03_v07_c04;Usetelephone
Takepills_p13_r00_v03_c04;Takepills
Drink.Frombottle_p04_r11_v04_c04;Drink.Frombottle
Usetablet_p06_r00_v11_c02;Usetablet
Drink.Fromcup_p07_r04_v08_c01;Drink.Fromcup
Pour.Fromcan_p03_r00_v18_c06;Pour.Fromcan
Drink.Fromcup_p13_r06_v11_c02;Drink.Fromcup
Walk_p15_r13_v16_c03;Walk
Sitdown_p04_r01_v01_c05;Sitdown
Sitdown_p07_r01_v05_c05;Sitdown
Getup_p15_r00_v04_c05;Getup
Leave_p07_r02_v07_c05;Leave
Drink.Fromcup_p03_r04_v16_c03;Drink.Fromcup
Cook.Stir_p09_r00_v13_c03;Cook.Stir
Walk_p03_r29_v04_c05;Walk
Drink.Fromcup_p13_r00_v11_c01;Drink.Fromcup
Walk_p17_r20_v05_c05;Walk
Cook.Stir_p09_r06_v13_c03;Cook.Stir
Walk_p12_r14_v05_c05;Walk
Pour.Fromkettle_p09_r00_v16_c06;Pour.Fromkettle
Cook.Usestove_p06_r01_v13_c06;Cook.Usestove
Sitdown_p17_r06_v05_c05;Sitdown
Walk_p12_r09_v07_c05;Walk
Cook.Cleanup_p06_r00_v13_c03;Cook.Cleanup
Drink.Fromcup_p12_r07_v06_c04;Drink.Fromcup
WatchTV_p04_r03_v05_c05;WatchTV
Makecoffee.Pourgrains_p15_r00_v17_c06;Makecoffee.Pourgrains
Drink.Fromcup_p15_r06_v03_c04;Drink.Fromcup
Drink.Fromcup_p06_r02_v10_c02;Drink.Fromcup
Drink.Fromcup_p04_r03_v16_c07;Drink.Fromcup
Sitdown_p06_r02_v01_c04;Sitdown
Eat.Attable_p17_r07_v10_c01;Eat.Attable
Walk_p09_r05_v15_c06;Walk
Walk_p03_r30_v04_c05;Walk
Getup_p06_r02_v03_c05;Getup
Usetelephone_p03_r07_v02_c04;Usetelephone
Laydown_p03_r03_v06_c05;Laydown
Leave_p03_r02_v10_c02;Leave
Walk_p03_r08_v13_c02;Walk
Getup_p03_r08_v02_c05;Getup
Walk_p12_r34_v04_c05;Walk
Cook.Stir_p17_r04_v14_c07;Cook.Stir
Eat.Attable_p13_r18_v08_c02;Eat.Attable
Sitdown_p17_r00_v09_c01;Sitdown
WatchTV_p06_r01_v03_c05;WatchTV
Usetelephone_p03_r05_v02_c05;Usetelephone
Drink.Fromcup_p15_r00_v01_c05;Drink.Fromcup
Walk_p03_r12_v12_c01;Walk
Drink.Fromcan_p03_r00_v18_c06;Drink.Fromcan
Walk_p13_r04_v25_c05;Walk
Drink.Fromcup_p13_r06_v21_c07;Drink.Fromcup
Walk_p12_r13_v07_c05;Walk
Cook.Usestove_p09_r04_v13_c03;Cook.Usestove
Cook.Cut_p06_r00_v13_c03;Cook.Cut
Sitdown_p13_r00_v13_c01;Sitdown
Walk_p04_r04_v15_c07;Walk
Leave_p07_r00_v09_c02;Leave
WatchTV_p12_r02_v14_c05;WatchTV
Pour.Fromkettle_p04_r00_v14_c03;Pour.Fromkettle
Walk_p03_r06_v15_c03;Walk
Maketea.Boilwater_p09_r00_v16_c06;Maketea.Boilwater
Drink.Fromcup_p17_r00_v02_c05;Drink.Fromcup
Getup_p06_r01_v09_c02;Getup
Drink.Fromcan_p12_r00_v05_c04;Drink.Fromcan
Drink.Fromcup_p17_r04_v09_c02;Drink.Fromcup
Drink.Fromcup_p15_r00_v11_c01;Drink.Fromcup
Walk_p15_r30_v16_c06;Walk
WatchTV_p09_r01_v04_c05;WatchTV
Walk_p06_r08_v13_c03;Walk
Drink.Frombottle_p13_r00_v11_c02;Drink.Frombottle
Cook.Cleanup_p03_r04_v16_c03;Cook.Cleanup
Walk_p15_r14_v02_c05;Walk
Usetelephone_p17_r04_v08_c02;Usetelephone
Getup_p09_r01_v03_c04;Getup
Walk_p03_r13_v13_c01;Walk
Walk_p17_r17_v15_c06;Walk
Cook.Cleanup_p09_r00_v12_c06;Cook.Cleanup
Sitdown_p06_r02_v10_c01;Sitdown
Getup_p09_r05_v10_c01;Getup
Usetelephone_p04_r01_v04_c05;Usetelephone
Walk_p13_r00_v12_c02;Walk
Drink.Fromcup_p17_r01_v04_c05;Drink.Fromcup
Takepills_p03_r08_v04_c05;Takepills
Walk_p04_r00_v08_c02;Walk
Usetelephone_p15_r00_v12_c02;Usetelephone
Drink.Frombottle_p09_r00_v07_c04;Drink.Frombottle
Getup_p06_r05_v06_c04;Getup
Readbook_p09_r00_v01_c04;Readbook
Getup_p17_r01_v10_c02;Getup
Laydown_p03_r02_v02_c05;Laydown
Cook.Cut_p15_r02_v15_c03;Cook.Cut
Pour.Fromkettle_p04_r01_v16_c06;Pour.Fromkettle
Walk_p15_r04_v08_c02;Walk
Drink.Fromcan_p13_r02_v23_c06;Drink.Fromcan
Getup_p03_r01_v10_c01;Getup
Walk_p09_r07_v13_c03;Walk
Cook.Usestove_p07_r08_v21_c06;Cook.Usestove
Pour.Fromkettle_p13_r01_v21_c03;Pour.Fromkettle
Walk_p03_r33_v04_c04;Walk
Cook.Cleandishes_p03_r03_v16_c06;Cook.Cleandishes
Walk_p04_r07_v16_c06;Walk
Laydown_p15_r00_v06_c04;Laydown
Drink.Fromcup_p04_r01_v09_c01;Drink.Fromcup
Cook.Stir_p15_r02_v16_c03;Cook.Stir
Eat.Attable_p07_r17_v08_c01;Eat.Attable
Walk_p07_r01_v21_c07;Walk
Readbook_p03_r00_v06_c04;Readbook
Cook.Cleandishes_p07_r00_v22_c06;Cook.Cleandishes
Pour.Frombottle_p06_r02_v09_c01;Pour.Frombottle
Walk_p17_r08_v14_c06;Walk
Walk_p07_r02_v09_c01;Walk
Walk_p03_r14_v02_c04;Walk
Getup_p06_r00_v10_c01;Getup
Walk_p04_r22_v05_c04;Walk
Readbook_p12_r03_v05_c05;Readbook
Uselaptop_p12_r00_v06_c04;Uselaptop
Readbook_p13_r04_v24_c05;Readbook
Walk_p03_r33_v02_c04;Walk
Pour.Fromkettle_p06_r03_v12_c03;Pour.Fromkettle
Drink.Fromcan_p04_r00_v03_c04;Drink.Fromcan
Walk_p03_r23_v02_c05;Walk
Walk_p03_r06_v15_c07;Walk
Drink.Fromcup_p15_r04_v03_c04;Drink.Fromcup
Enter_p17_r01_v05_c05;Enter
Readbook_p13_r01_v24_c04;Readbook
Sitdown_p04_r03_v04_c04;Sitdown
Walk_p09_r00_v14_c07;Walk
Walk_p17_r31_v12_c06;Walk
Sitdown_p03_r10_v08_c05;Sitdown
Takepills_p04_r10_v04_c04;Takepills
Walk_p13_r08_v20_c03;Walk
Eat.Attable_p09_r00_v08_c01;Eat.Attable
Takepills_p04_r08_v04_c05;Takepills
Sitdown_p17_r01_v06_c04;Sitdown
Leave_p09_r00_v07_c04;Leave
Readbook_p15_r01_v07_c04;Readbook
Walk_p04_r07_v04_c05;Walk
Walk_p03_r01_v11_c02;Walk
Pour.Fromcan_p12_r00_v03_c04;Pour.Fromcan
Walk_p04_r10_v15_c06;Walk
Eat.Attable_p07_r29_v08_c01;Eat.Attable
Walk_p17_r15_v06_c05;Walk
Eat.Attable_p09_r01_v08_c01;Eat.Attable
Walk_p12_r12_v13_c07;Walk
Drink.Frombottle_p09_r00_v07_c05;Drink.Frombottle
Pour.Frombottle_p06_r02_v02_c05;Pour.Frombottle
Walk_p04_r00_v05_c05;Walk
Readbook_p07_r02_v05_c05;Readbook
Pour.Fromkettle_p03_r01_v16_c03;Pour.Fromkettle
Usetelephone_p12_r01_v04_c05;Usetelephone
WatchTV_p07_r01_v01_c05;WatchTV
Drink.Fromcup_p15_r00_v12_c01;Drink.Fromcup
Cook.Cleandishes_p17_r02_v12_c03;Cook.Cleandishes
Walk_p15_r02_v10_c01;Walk
Drink.Fromcup_p04_r00_v08_c02;Drink.Fromcup
Pour.Fromkettle_p09_r00_v14_c06;Pour.Fromkettle
Sitdown_p04_r02_v01_c05;Sitdown
Getup_p17_r02_v08_c01;Getup
Cook.Cleanup_p07_r00_v06_c06;Cook.Cleanup
Usetelephone_p04_r01_v04_c04;Usetelephone
Walk_p07_r09_v05_c05;Walk
Cook.Cleanup_p17_r04_v15_c06;Cook.Cleanup
Walk_p03_r02_v01_c05;Walk
Readbook_p17_r01_v03_c05;Readbook
Eat.Attable_p04_r23_v08_c02;Eat.Attable
Sitdown_p04_r01_v08_c01;Sitdown
Walk_p17_r06_v11_c03;Walk
Eat.Snack_p09_r01_v13_c03;Eat.Snack
Drink.Fromcup_p15_r01_v12_c02;Drink.Fromcup
Usetelephone_p17_r01_v04_c04;Usetelephone
Cook.Cut_p17_r01_v15_c07;Cook.Cut
Walk_p04_r00_v14_c03;Walk
Walk_p04_r03_v16_c07;Walk
Drink.Fromcup_p17_r03_v09_c02;Drink.Fromcup
Readbook_p04_r00_v13_c02;Readbook
Walk_p03_r22_v03_c05;Walk
Cook.Stir_p07_r12_v21_c07;Cook.Stir
Makecoffee.Pourwater_p12_r01_v11_c06;Makecoffee.Pourwater
Walk_p17_r14_v09_c02;Walk
WatchTV_p12_r02_v07_c05;WatchTV
Readbook_p04_r04_v01_c04;Readbook
Getup_p09_r03_v07_c05;Getup
Readbook_p17_r00_v02_c05;Readbook
Walk_p09_r10_v13_c03;Walk
Maketea.Insertteabag_p15_r01_v14_c07;Maketea.Insertteabag
Walk_p12_r02_v03_c04;Walk
Cook.Cleandishes_p15_r00_v17_c03;Cook.Cleandishes
Walk_p12_r02_v06_c04;Walk
Getup_p04_r00_v08_c02;Getup
Sitdown_p15_r01_v08_c01;Sitdown
Cook.Cleanup_p07_r10_v20_c06;Cook.Cleanup
Cook.Cleanup_p13_r00_v21_c03;Cook.Cleanup
Drink.Fromcan_p03_r06_v07_c04;Drink.Fromcan
Eat.Attable_p04_r14_v08_c01;Eat.Attable
Walk_p06_r06_v13_c06;Walk
Drink.Fromcup_p03_r01_v04_c05;Drink.Fromcup
Walk_p04_r02_v05_c04;Walk
Walk_p17_r00_v02_c04;Walk
Eat.Attable_p07_r17_v08_c02;Eat.Attable
Walk_p13_r01_v21_c03;Walk
WatchTV_p12_r05_v04_c05;WatchTV
Readbook_p13_r00_v11_c02;Readbook
Drink.Fromcup_p07_r07_v20_c07;Drink.Fromcup
Drink.Fromcan_p12_r02_v03_c05;Drink.Fromcan
Drink.Fromcup_p15_r06_v17_c03;Drink.Fromcup
Walk_p12_r24_v06_c04;Walk
Drink.Fromcup_p13_r01_v21_c07;Drink.Fromcup
Readbook_p17_r06_v02_c04;Readbook
Readbook_p13_r00_v05_c04;Readbook
WatchTV_p09_r01_v07_c04;WatchTV
Walk_p17_r02_v11_c07;Walk
Laydown_p09_r02_v02_c05;Laydown
Readbook_p17_r04_v09_c02;Readbook
Drink.Fromcup_p04_r01_v12_c01;Drink.Fromcup
WatchTV_p12_r10_v14_c05;WatchTV
Walk_p03_r09_v19_c05;Walk
WatchTV_p09_r09_v05_c04;WatchTV
Drink.Fromcup_p06_r04_v08_c01;Drink.Fromcup
Cook.Cleanup_p13_r00_v20_c06;Cook.Cleanup
Drink.Fromcan_p03_r04_v02_c04;Drink.Fromcan
Sitdown_p07_r00_v04_c05;Sitdown
Readbook_p12_r03_v06_c04;Readbook
Walk_p04_r04_v15_c06;Walk
Pour.Frombottle_p13_r01_v24_c05;Pour.Frombottle
Walk_p03_r27_v02_c05;Walk
Walk_p03_r06_v16_c03;Walk
Walk_p06_r05_v12_c07;Walk
Sitdown_p09_r00_v07_c04;Sitdown
Walk_p17_r05_v11_c07;Walk
Sitdown_p06_r00_v10_c01;Sitdown
Walk_p15_r06_v17_c07;Walk
Sitdown_p03_r20_v04_c05;Sitdown
Walk_p12_r05_v13_c06;Walk
Drink.Fromcup_p04_r02_v06_c04;Drink.Fromcup
Pour.Frombottle_p17_r03_v03_c04;Pour.Frombottle
Leave_p06_r04_v12_c03;Leave
Pour.Frombottle_p17_r02_v05_c04;Pour.Frombottle
Drink.Frombottle_p04_r08_v04_c04;Drink.Frombottle
Usetelephone_p04_r03_v04_c04;Usetelephone
Cook.Stir_p04_r04_v17_c07;Cook.Stir
Maketea.Insertteabag_p13_r02_v21_c03;Maketea.Insertteabag
Walk_p04_r26_v05_c05;Walk
Drink.Fromcup_p17_r14_v01_c05;Drink.Fromcup
Walk_p09_r02_v02_c04;Walk
Walk_p13_r06_v21_c06;Walk
Drink.Fromcup_p06_r02_v08_c02;Drink.Fromcup
Drink.Fromcup_p12_r02_v03_c04;Drink.Fromcup
Takepills_p17_r03_v14_c06;Takepills
Readbook_p04_r12_v08_c01;Readbook
Walk_p13_r04_v06_c04;Walk
Walk_p07_r10_v05_c05;Walk
Eat.Attable_p06_r06_v07_c02;Eat.Attable
Cook.Stir_p09_r03_v13_c03;Cook.Stir
Uselaptop_p12_r01_v13_c07;Uselaptop
Walk_p03_r01_v10_c02;Walk
Drink.Fromcup_p13_r00_v19_c01;Drink.Fromcup
Drink.Frombottle_p15_r00_v10_c01;Drink.Frombottle
Walk_p12_r20_v07_c05;Walk
Cook.Stir_p09_r02_v12_c06;Cook.Stir
Walk_p03_r43_v04_c05;Walk
Cook.Usestove_p06_r00_v12_c06;Cook.Usestove
Cutbread_p13_r00_v09_c01;Cutbread
Walk_p13_r06_v20_c06;Walk
Readbook_p09_r00_v06_c04;Readbook
Walk_p12_r12_v05_c04;Walk
Usetelephone_p17_r01_v08_c02;Usetelephone
Walk_p04_r25_v05_c04;Walk
Drink.Fromcup_p13_r04_v20_c03;Drink.Fromcup
Getup_p09_r05_v06_c05;Getup
Takepills_p12_r01_v04_c05;Takepills
Walk_p15_r21_v16_c06;Walk
WatchTV_p07_r03_v06_c05;WatchTV
Leave_p03_r01_v19_c05;Leave
Laydown_p15_r00_v07_c04;Laydown
Sitdown_p03_r06_v19_c05;Sitdown
Walk_p09_r04_v12_c03;Walk
Walk_p03_r02_v16_c07;Walk
Walk_p15_r03_v12_c02;Walk
Leave_p03_r02_v18_c03;Leave
Walk_p03_r37_v04_c05;Walk
Walk_p15_r17_v02_c04;Walk
Walk_p15_r04_v04_c05;Walk
Drink.Fromcup_p04_r01_v16_c07;Drink.Fromcup
Enter_p15_r00_v06_c04;Enter
Eat.Attable_p03_r14_v10_c02;Eat.Attable
Eat.Attable_p04_r03_v08_c02;Eat.Attable
Walk_p07_r04_v05_c05;Walk
Eat.Snack_p12_r00_v05_c04;Eat.Snack
Walk_p15_r19_v02_c04;Walk
Cook.Stir_p15_r01_v15_c03;Cook.Stir
Leave_p09_r00_v05_c05;Leave
Getup_p09_r04_v07_c04;Getup
Cook.Cleanup_p07_r02_v20_c07;Cook.Cleanup
Leave_p07_r03_v06_c05;Leave
Getup_p12_r00_v06_c05;Getup
Enter_p06_r00_v26_c01;Enter
Walk_p04_r03_v04_c04;Walk
Drink.Fromcup_p09_r14_v08_c01;Drink.Fromcup
Walk_p15_r00_v11_c01;Walk
Walk_p06_r08_v13_c07;Walk
Sitdown_p12_r05_v05_c04;Sitdown
Drink.Fromcup_p03_r01_v15_c03;Drink.Fromcup
Walk_p07_r04_v04_c05;Walk
Enter_p06_r00_v15_c02;Enter
Drink.Fromcup_p03_r04_v01_c05;Drink.Fromcup
Walk_p03_r24_v04_c05;Walk
Getup_p17_r03_v09_c02;Getup
Drink.Fromcup_p13_r05_v05_c04;Drink.Fromcup
Enter_p03_r03_v19_c05;Enter
Walk_p06_r08_v13_c06;Walk
Walk_p03_r02_v10_c02;Walk
Leave_p09_r00_v02_c05;Leave
WatchTV_p04_r06_v05_c05;WatchTV
Cook.Stir_p09_r17_v12_c07;Cook.Stir
Readbook_p06_r00_v09_c01;Readbook
Cook.Stir_p09_r16_v12_c03;Cook.Stir
Getup_p06_r03_v14_c01;Getup
Walk_p03_r06_v13_c01;Walk
Eat.Attable_p13_r13_v08_c02;Eat.Attable
Readbook_p12_r01_v07_c05;Readbook
Drink.Fromcup_p13_r02_v12_c01;Drink.Fromcup
Drink.Fromcan_p09_r02_v04_c04;Drink.Fromcan
Drink.Fromcup_p15_r02_v09_c02;Drink.Fromcup
Sitdown_p06_r00_v06_c05;Sitdown
Enter_p03_r03_v19_c04;Enter
Walk_p07_r01_v20_c07;Walk
Cook.Cleandishes_p07_r05_v20_c06;Cook.Cleandishes
Walk_p17_r09_v04_c05;Walk
Cook.Cleandishes_p17_r08_v15_c03;Cook.Cleandishes
Cook.Usestove_p09_r00_v12_c03;Cook.Usestove
WatchTV_p07_r01_v05_c05;WatchTV
Cook.Cut_p12_r01_v12_c06;Cook.Cut
Cook.Cleandishes_p03_r07_v18_c06;Cook.Cleandishes
Walk_p03_r24_v03_c05;Walk
Leave_p12_r02_v06_c04;Leave
Sitdown_p09_r03_v09_c01;Sitdown
Cook.Cleanup_p07_r01_v21_c06;Cook.Cleanup
Walk_p17_r00_v05_c04;Walk
Eat.Snack_p12_r03_v05_c04;Eat.Snack
Walk_p12_r23_v06_c04;Walk
Leave_p07_r03_v04_c05;Leave
Walk_p15_r30_v13_c06;Walk
Enter_p09_r01_v02_c04;Enter
Getup_p06_r01_v08_c01;Getup
Pour.Frombottle_p03_r03_v06_c04;Pour.Frombottle
Drink.Fromcup_p04_r02_v12_c01;Drink.Fromcup
Drink.Fromcup_p13_r00_v24_c04;Drink.Fromcup
Pour.Fromcan_p15_r00_v11_c01;Pour.Fromcan
Drink.Fromcup_p13_r04_v11_c01;Drink.Fromcup
Walk_p12_r03_v05_c04;Walk
Drink.Fromcup_p17_r04_v01_c05;Drink.Fromcup
Cook.Stir_p15_r04_v16_c06;Cook.Stir
Eat.Attable_p13_r30_v19_c01;Eat.Attable
Drink.Fromcup_p15_r00_v09_c01;Drink.Fromcup
Cook.Cleanup_p07_r01_v22_c03;Cook.Cleanup
Drink.Fromcup_p03_r06_v16_c06;Drink.Fromcup
Walk_p09_r00_v16_c03;Walk
Eat.Attable_p13_r29_v19_c01;Eat.Attable
WatchTV_p06_r04_v06_c04;WatchTV
Walk_p09_r05_v13_c03;Walk
Walk_p15_r05_v02_c04;Walk
Sitdown_p03_r01_v13_c02;Sitdown
WatchTV_p07_r11_v06_c05;WatchTV
Drink.Fromcup_p03_r05_v16_c06;Drink.Fromcup
Makecoffee.Pourwater_p17_r00_v11_c03;Makecoffee.Pourwater
Walk_p03_r03_v08_c05;Walk
Takepills_p03_r00_v18_c06;Takepills
Walk_p15_r09_v14_c07;Walk
Getup_p06_r02_v05_c04;Getup
Usetelephone_p04_r00_v06_c04;Usetelephone
Drink.Fromcup_p15_r10_v08_c01;Drink.Fromcup
Drink.Fromcup_p13_r08_v21_c06;Drink.Fromcup
Drink.Fromcup_p04_r03_v15_c03;Drink.Fromcup
Eat.Attable_p13_r26_v08_c02;Eat.Attable
Sitdown_p04_r05_v03_c05;Sitdown
Getup_p06_r04_v09_c01;Getup
Drink.Fromcup_p13_r01_v21_c03;Drink.Fromcup
Walk_p04_r11_v17_c06;Walk
WatchTV_p13_r00_v24_c05;WatchTV
WatchTV_p07_r06_v06_c05;WatchTV
Eat.Attable_p13_r31_v19_c01;Eat.Attable
Cook.Stir_p07_r09_v21_c07;Cook.Stir
Pour.Frombottle_p06_r00_v13_c03;Pour.Frombottle
WatchTV_p09_r00_v01_c05;WatchTV
Readbook_p03_r02_v19_c05;Readbook
Leave_p15_r00_v17_c03;Leave
Drink.Fromcup_p09_r16_v08_c01;Drink.Fromcup
Walk_p17_r01_v11_c03;Walk
Sitdown_p12_r03_v07_c05;Sitdown
Eat.Snack_p06_r03_v06_c04;Eat.Snack
Walk_p06_r05_v13_c06;Walk
Walk_p13_r04_v11_c02;Walk
Drink.Fromcan_p04_r07_v03_c04;Drink.Fromcan
Cook.Cut_p09_r00_v13_c03;Cook.Cut
Drink.Fromglass_p03_r01_v18_c03;Drink.Fromglass
Enter_p15_r03_v03_c04;Enter
WatchTV_p17_r05_v02_c05;WatchTV
Laydown_p13_r00_v05_c04;Laydown
Leave_p06_r00_v15_c01;Leave
Eat.Attable_p07_r22_v08_c02;Eat.Attable
Walk_p03_r31_v02_c05;Walk
Walk_p15_r01_v02_c04;Walk
Leave_p03_r00_v06_c04;Leave
Walk_p03_r33_v02_c05;Walk
Uselaptop_p09_r01_v05_c04;Uselaptop
Sitdown_p04_r07_v04_c04;Sitdown
Eat.Attable_p13_r16_v09_c01;Eat.Attable
Walk_p07_r04_v06_c05;Walk
Eat.Snack_p12_r03_v07_c04;Eat.Snack
Getup_p17_r02_v08_c02;Getup
Walk_p12_r07_v06_c04;Walk
Eat.Attable_p17_r04_v10_c02;Eat.Attable
Cook.Stir_p07_r16_v21_c06;Cook.Stir
Sitdown_p15_r02_v05_c05;Sitdown
Getup_p06_r03_v06_c05;Getup
Walk_p15_r06_v03_c04;Walk
Walk_p15_r05_v15_c06;Walk
Walk_p03_r04_v03_c05;Walk
Drink.Fromcan_p04_r08_v03_c05;Drink.Fromcan
Pour.Fromkettle_p07_r00_v22_c03;Pour.Fromkettle
Walk_p12_r00_v05_c05;Walk
Walk_p04_r05_v16_c06;Walk
Drink.Frombottle_p15_r02_v05_c05;Drink.Frombottle
Walk_p07_r00_v22_c06;Walk
Cook.Stir_p12_r00_v12_c07;Cook.Stir
Walk_p03_r10_v15_c06;Walk
Drink.Fromcup_p13_r07_v05_c04;Drink.Fromcup
Cutbread_p04_r00_v08_c02;Cutbread
Cook.Cleanup_p15_r00_v14_c03;Cook.Cleanup
Walk_p09_r03_v14_c06;Walk
Drink.Frombottle_p15_r00_v05_c05;Drink.Frombottle
Drink.Fromcup_p07_r07_v21_c06;Drink.Fromcup
Readbook_p17_r07_v09_c01;Readbook
Eat.Attable_p04_r18_v08_c01;Eat.Attable
Takepills_p17_r03_v03_c04;Takepills
Cook.Usestove_p06_r00_v13_c07;Cook.Usestove
Walk_p17_r15_v11_c06;Walk
Walk_p06_r13_v13_c07;Walk
Walk_p03_r00_v15_c06;Walk
Walk_p07_r04_v03_c05;Walk
Walk_p03_r00_v07_c05;Walk
Walk_p04_r05_v14_c03;Walk
Leave_p09_r03_v08_c01;Leave
Cook.Stir_p13_r04_v23_c03;Cook.Stir
Drink.Fromcan_p04_r04_v03_c05;Drink.Fromcan
Walk_p17_r08_v11_c03;Walk
Walk_p04_r05_v16_c07;Walk
Walk_p03_r00_v02_c05;Walk
Getup_p04_r01_v05_c04;Getup
WatchTV_p06_r02_v03_c04;WatchTV
Getup_p17_r00_v07_c02;Getup
Drink.Fromcan_p07_r00_v10_c01;Drink.Fromcan
WatchTV_p04_r05_v03_c04;WatchTV
Walk_p17_r27_v09_c02;Walk
Drink.Fromcup_p15_r00_v14_c06;Drink.Fromcup
Walk_p13_r18_v25_c04;Walk
WatchTV_p07_r11_v04_c05;WatchTV
Walk_p07_r00_v22_c07;Walk
Cook.Stir_p09_r06_v13_c06;Cook.Stir
WatchTV_p07_r06_v05_c05;WatchTV
Walk_p12_r22_v06_c04;Walk
Uselaptop_p12_r01_v07_c04;Uselaptop
Usetelephone_p12_r04_v04_c05;Usetelephone
Walk_p13_r03_v23_c06;Walk
Drink.Fromcup_p12_r04_v07_c05;Drink.Fromcup
Readbook_p13_r04_v25_c04;Readbook
Cook.Usestove_p06_r03_v13_c06;Cook.Usestove
Sitdown_p03_r01_v11_c02;Sitdown
Enter_p15_r00_v05_c04;Enter
Drink.Fromcan_p03_r00_v02_c04;Drink.Fromcan
Drink.Frombottle_p15_r00_v12_c02;Drink.Frombottle
Walk_p12_r14_v04_c05;Walk
Enter_p12_r01_v06_c04;Enter
WatchTV_p03_r00_v06_c04;WatchTV
Getup_p12_r05_v03_c04;Getup
Walk_p07_r03_v21_c07;Walk
Laydown_p15_r01_v07_c04;Laydown
Cook.Cleanup_p07_r04_v20_c07;Cook.Cleanup
Walk_p12_r02_v05_c05;Walk
Leave_p03_r00_v10_c02;Leave
Drink.Frombottle_p04_r16_v04_c05;Drink.Frombottle
Drink.Frombottle_p03_r02_v05_c04;Drink.Frombottle
Readbook_p03_r11_v02_c05;Readbook
Sitdown_p17_r00_v10_c02;Sitdown
Drink.Fromcup_p13_r04_v12_c02;Drink.Fromcup
Cook.Cleanup_p03_r09_v18_c06;Cook.Cleanup
Enter_p09_r01_v12_c03;Enter
Walk_p17_r07_v09_c02;Walk
Usetelephone_p03_r00_v06_c05;Usetelephone
Walk_p13_r05_v20_c06;Walk
Walk_p03_r00_v04_c05;Walk
Cook.Stir_p17_r03_v14_c03;Cook.Stir
Getup_p13_r00_v13_c02;Getup
Readbook_p13_r02_v24_c04;Readbook
Sitdown_p03_r02_v11_c02;Sitdown
Leave_p07_r01_v03_c05;Leave
Walk_p03_r11_v15_c07;Walk
Walk_p15_r06_v05_c04;Walk
Walk_p06_r10_v13_c06;Walk
Walk_p06_r06_v05_c04;Walk
Usetelephone_p03_r02_v12_c02;Usetelephone
Walk_p12_r14_v07_c04;Walk
Walk_p15_r01_v16_c07;Walk
Cook.Usestove_p07_r12_v21_c06;Cook.Usestove
Walk_p13_r00_v04_c04;Walk
Walk_p12_r02_v11_c06;Walk
Cook.Stir_p09_r01_v13_c03;Cook.Stir
Leave_p06_r03_v12_c03;Leave
Sitdown_p03_r09_v08_c05;Sitdown
Cook.Cleandishes_p07_r03_v21_c06;Cook.Cleandishes
Laydown_p09_r01_v02_c04;Laydown
